Name,Description,Source Organization,Source,Sample/Representative Date,Region/Regional Scope,Other,"Composition, Parameters/Conditions",Valid until,PCR title & Number,Functional Unit,Excluded Lifecycle Stages,Environmental Parameters/Impact Categories Included,HS Codes,Date Published,Unit,Value,Link to EPD,Registration/ID Number,Components,Equation,Primary Product,Industry Tags,id,created_at
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2020,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,2.3715844993376,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",710908,2024-06-02 17:53:59.411487
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1994,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,278583.570164,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",776411,2024-06-02 17:54:49.184327
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1980,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.6735409131484,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",882112,2024-06-02 17:56:28.999333
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1991,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,7.0465942409064,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1042511,2024-06-02 17:59:04.746484
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1975,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,4.5996785686919,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1042538,2024-06-02 17:59:04.746484
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2001,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,7.2242735822646,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1042550,2024-06-02 17:59:04.746484
Indirect N2O from non-agricultural NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2000,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,0.23594616417993,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1231764,2024-06-02 18:01:55.361214
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2001,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,2.4206019079774,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1280194,2024-06-02 18:02:38.438714
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2018,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,4.2944344601274,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1308407,2024-06-02 18:03:11.843051
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2000,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,352628.829209,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1423259,2024-06-02 18:04:51.953143
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2010,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,3.2042290752378,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1533168,2024-06-02 18:06:54.235194
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1987,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,261563.74289802,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1569734,2024-06-02 18:07:36.648743
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1972,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,1.2531575660937,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1583182,2024-06-02 18:07:50.792794
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2021,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,2.7364436530819,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",710909,2024-06-02 17:53:59.411487
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1985,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,1.5746669202763,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",820462,2024-06-02 17:55:24.56733
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1982,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,1.4641088388681,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",879221,2024-06-02 17:56:27.077016
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2018,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,17.034553862169,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",882132,2024-06-02 17:56:28.999333
Indirect N2O from non-agricultural NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1992,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,0.17401525393363,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1151774,2024-06-02 18:00:38.805265
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1981,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,202067.99316423,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1394557,2024-06-02 18:04:28.936229
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1972,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.0126302643748,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1475835,2024-06-02 18:05:46.020766
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2008,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,9.5149365707999,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1475852,2024-06-02 18:05:46.020766
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2013,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,3.363027226487,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1583191,2024-06-02 18:07:50.792794
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2016,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,3.8499786257384,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1583192,2024-06-02 18:07:50.792794
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1976,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,4.875195628379,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",604107,2024-06-02 17:52:23.24509
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1990,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,258993.781258,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",776409,2024-06-02 17:54:49.184327
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2012,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,3.3057466875346,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",820468,2024-06-02 17:55:24.56733
Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2013,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,10.358703489184,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",882170,2024-06-02 17:56:28.999333
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1985,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.3279462340608,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1151735,2024-06-02 18:00:38.805265
Indirect N2O emissions from the atmospheric deposition of nitrogen in NOx and NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1984,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,5.3928696341126,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1183492,2024-06-02 18:01:14.832034
Indirect N2O from non-agricultural NH3,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1970,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,0.11332243304763,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1231752,2024-06-02 18:01:55.361214
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1985,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,1.5746669202763,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1280176,2024-06-02 18:02:38.438714
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1997,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,2.2071862376665,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1299913,2024-06-02 18:03:04.552548
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2015,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,524654.03452571,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",1394568,2024-06-02 18:04:28.936229
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1998,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,9.1263079542084,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",604113,2024-06-02 17:52:23.24509
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2011,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,13.205980775504,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",604116,2024-06-02 17:52:23.24509
Indirect N2O from non-agricultural NOx,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2018,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt N2O,12.723003521581,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",631166,2024-06-02 17:52:45.934551
Memo: International aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,2012,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CH4,3.3057466875346,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",738571,2024-06-02 17:54:21.845024
Civil Aviation,,EDGAR - Emissions Database for Global Atmospheric Research,https://edgar.jrc.ec.europa.eu/dataset_ghg70,1982,int aviation,Fuel type: fossil,,,,,,,,26 November 2023,kt CO2,209348.46818947,,,,,,"Agriculture, Alloys, Aviation, Biomass, Cement, Chemicals, Construction, Crops, Disposal, Electricity, Electronics, Energy, Fuel, Glass, Harvest, Land, Manufacturing, Metal, Production, Soil, Transportation, Waste, Water",776408,2024-06-02 17:54:49.184327
